#Leid  depth	A_V(extentd)	A_V(point)	Te	H0	H2	Co	C+	Oo	CO	O2	CH	OH	e	He+	H+	H3+	N(H0)	N(H2)	N(Co)	N(C+)	N(Oo)	N(CO)	N(O2)	N(CH)	(OH)	N(e)	N(He+)	N(H+)	N(H3+)	H2(Sol)	H2(FrmGrn)	H2(photodiss)	G0(DB96)	rate(CO)	rate(C)	heat	cool	GrnP	Gr-Gas-Cool	Gr-Gas-Heat	COds	H2dH	H2vH	ChaT	CR H	MgI	SI	Si	Fe	Na	Al	C	C610	C370	C157	C63	C146
9.56327e+06	0.000e+00	6.919e-08	4.561e+02	4.791e+06	2.605e+06	2.066e+01	6.173e-02	2.192e+03	8.909e+02	7.991e-04	2.141e+00	4.862e-01	1.218e+02	7.613e-06	1.741e-04	4.910e-06	5.301e+13	2.844e+13	2.269e+08	6.786e+05	2.408e+10	9.784e+09	8.861e+03	2.349e+07	5.420e+06	1.331e+09	8.363e+01	1.924e+03	5.352e+01	2.802e-10	6.407e-10	8.425e-25	5.009e+00	0.000e+00	1.689e-09	1.611e-14	1.611e-14	3.802e-18	6.614e-16	-0.000e+00	0.000e+00	4.051e-16	1.565e-14	0.000e+00	2.491e-21	0.000e+00	2.146e-18	7.285e-18	0.000e+00	0.000e+00	0.000e+00	1.995e-18	1.861e-21	1.583e-20	1.078e-21	1.487e-15	3.470e-17
1.28419e+07	0.000e+00	9.253e-08	4.546e+02	4.762e+06	2.619e+06	2.067e+01	6.168e-02	2.192e+03	8.914e+02	7.921e-04	2.145e+00	4.799e-01	1.223e+02	7.616e-06	1.732e-04	4.945e-06	7.065e+13	3.815e+13	3.035e+08	9.073e+05	3.220e+10	1.309e+10	1.180e+04	3.144e+07	7.199e+06	1.785e+09	1.119e+02	2.566e+03	7.184e+01	2.769e-10	6.396e-10	1.137e-24	5.009e+00	0.000e+00	1.689e-09	1.596e-14	1.596e-14	3.793e-18	6.558e-16	-0.000e+00	0.000e+00	4.030e-16	1.550e-14	0.000e+00	2.491e-21	0.000e+00	2.146e-18	7.294e-18	0.000e+00	0.000e+00	0.000e+00	1.996e-18	1.863e-21	1.583e-20	1.077e-21	1.486e-15	3.465e-17
1.71041e+07	0.000e+00	1.229e-07	4.525e+02	4.734e+06	2.633e+06	2.072e+01	6.183e-02	2.192e+03	8.923e+02	7.822e-04	2.153e+00	4.712e-01	1.230e+02	7.618e-06	1.729e-04	4.973e-06	9.346e+13	5.083e+13	4.034e+08	1.205e+06	4.277e+10	1.739e+10	1.557e+04	4.181e+07	9.469e+06	2.377e+09	1.486e+02	3.399e+03	9.580e+01	2.726e-10	6.382e-10	1.521e-24	5.009e+00	0.000e+00	1.689e-09	1.574e-14	1.574e-14	3.785e-18	6.491e-16	-0.000e+00	0.000e+00	3.989e-16	1.528e-14	0.000e+00	2.491e-21	0.000e+00	2.146e-18	7.313e-18	0.000e+00	0.000e+00	0.000e+00	1.998e-18	1.867e-21	1.587e-20	1.079e-21	1.483e-15	3.456e-17
2.26449e+07	0.000e+00	1.623e-07	4.494e+02	4.680e+06	2.660e+06	2.077e+01	6.187e-02	2.193e+03	8.935e+02	7.685e-04	2.162e+00	4.587e-01	1.241e+02	7.623e-06	1.716e-04	5.036e-06	1.228e+14	6.749e+13	5.334e+08	1.593e+06	5.650e+10	2.298e+10	2.038e+04	5.535e+07	1.234e+07	3.154e+09	1.963e+02	4.474e+03	1.273e+02	2.669e-10	6.360e-10	2.019e-24	5.009e+00	0.000e+00	1.689e-09	1.542e-14	1.542e-14	3.769e-18	6.382e-16	-0.000e+00	0.000e+00	3.956e-16	1.497e-14	0.000e+00	2.491e-21	0.000e+00	2.147e-18	7.333e-18	0.000e+00	0.000e+00	0.000e+00	2.001e-18	1.872e-21	1.590e-20	1.079e-21	1.480e-15	3.445e-17
2.92639e+07	0.000e+00	2.062e-07	4.452e+02	4.607e+06	2.697e+06	2.082e+01	6.189e-02	2.194e+03	8.949e+02	7.498e-04	2.174e+00	4.425e-01	1.256e+02	7.629e-06	1.698e-04	5.120e-06	1.549e+14	8.630e+13	6.787e+08	2.024e+06	7.181e+10	2.922e+10	2.561e+04	7.051e+07	1.543e+07	4.030e+09	2.495e+02	5.658e+03	1.631e+02	2.593e-10	6.330e-10	2.666e-24	5.009e+00	0.000e+00	1.689e-09	1.501e-14	1.502e-14	3.748e-18	6.238e-16	-0.000e+00	0.000e+00	3.911e-16	1.457e-14	0.000e+00	2.491e-21	0.000e+00	2.147e-18	7.357e-18	0.000e+00	0.000e+00	0.000e+00	2.004e-18	1.878e-21	1.593e-20	1.079e-21	1.476e-15	3.428e-17
3.56202e+07	0.000e+00	2.423e-07	4.404e+02	4.524e+06	2.738e+06	2.090e+01	6.196e-02	2.195e+03	8.967e+02	7.280e-04	2.189e+00	4.240e-01	1.273e+02	7.637e-06	1.680e-04	5.213e-06	1.809e+14	1.020e+14	7.986e+08	2.380e+06	8.440e+10	3.437e+10	2.979e+04	8.307e+07	1.786e+07	4.760e+09	2.933e+02	6.622e+03	1.930e+02	2.509e-10	6.296e-10	3.385e-24	5.009e+00	0.000e+00	1.689e-09	1.455e-14	1.455e-14	3.724e-18	6.075e-16	-0.000e+00	0.000e+00	3.858e-16	1.412e-14	0.000e+00	2.491e-21	0.000e+00	2.147e-18	7.384e-18	0.000e+00	0.000e+00	0.000e+00	2.008e-18	1.886e-21	1.598e-20	1.079e-21	1.470e-15	3.409e-17
4.05017e+07	0.000e+00	2.676e-07	4.365e+02	4.455e+06	2.772e+06	2.096e+01	6.198e-02	2.196e+03	8.980e+02	7.114e-04	2.200e+00	4.099e-01	1.287e+02	7.644e-06	1.664e-04	5.291e-06	1.988e+14	1.132e+14	8.829e+08	2.629e+06	9.324e+10	3.798e+10	3.265e+04	9.193e+07	1.951e+07	5.278e+09	3.241e+02	7.292e+03	2.143e+02	2.440e-10	6.268e-10	3.977e-24	5.009e+00	0.000e+00	1.689e-09	1.418e-14	1.419e-14	3.704e-18	5.946e-16	-0.000e+00	0.000e+00	3.812e-16	1.375e-14	0.000e+00	2.491e-21	0.000e+00	2.147e-18	7.401e-18	0.000e+00	0.000e+00	0.000e+00	2.011e-18	1.892e-21	1.602e-20	1.079e-21	1.466e-15	3.394e-17
4.42544e+07	0.000e+00	2.895e-07	4.336e+02	4.404e+06	2.798e+06	2.101e+01	6.199e-02	2.197e+03	8.990e+02	6.979e-04	2.209e+00	3.992e-01	1.297e+02	7.650e-06	1.652e-04	5.348e-06	2.141e+14	1.229e+14	9.560e+08	2.845e+06	1.009e+11	4.111e+10	3.508e+04	9.962e+07	2.090e+07	5.730e+09	3.507e+02	7.867e+03	2.329e+02	2.392e-10	6.247e-10	4.391e-24	5.009e+00	0.000e+00	1.689e-09	1.392e-14	1.392e-14	3.689e-18	5.848e-16	-0.000e+00	0.000e+00	3.781e-16	1.350e-14	0.000e+00	2.491e-21	0.000e+00	2.148e-18	7.415e-18	0.000e+00	0.000e+00	0.000e+00	2.014e-18	1.896e-21	1.605e-20	1.078e-21	1.463e-15	3.381e-17
4.79174e+07	0.000e+00	3.137e-07	4.311e+02	4.362e+06	2.819e+06	2.106e+01	6.205e-02	2.197e+03	8.999e+02	6.873e-04	2.218e+00	3.905e-01	1.306e+02	7.655e-06	1.644e-04	5.393e-06	2.309e+14	1.337e+14	1.037e+09	3.084e+06	1.093e+11	4.457e+10	3.772e+04	1.081e+08	2.240e+07	6.232e+09	3.802e+02	8.499e+03	2.536e+02	2.351e-10	6.229e-10	4.748e-24	5.009e+00	0.000e+00	1.689e-09	1.369e-14	1.370e-14	3.676e-18	5.769e-16	-0.000e+00	0.000e+00	3.750e-16	1.327e-14	0.000e+00	2.491e-21	0.000e+00	2.148e-18	7.426e-18	0.000e+00	0.000e+00	0.000e+00	2.016e-18	1.901e-21	1.609e-20	1.079e-21	1.460e-15	3.371e-17
5.23400e+07	0.000e+00	3.452e-07	4.284e+02	4.316e+06	2.842e+06	2.111e+01	6.211e-02	2.198e+03	9.009e+02	6.757e-04	2.226e+00	3.813e-01	1.316e+02	7.660e-06	1.634e-04	5.443e-06	2.525e+14	1.480e+14	1.143e+09	3.394e+06	1.203e+11	4.908e+10	4.110e+04	1.193e+08	2.431e+07	6.890e+09	4.185e+02	9.316e+03	2.808e+02	2.305e-10	6.209e-10	5.143e-24	5.009e+00	0.000e+00	1.689e-09	1.346e-14	1.346e-14	3.663e-18	5.683e-16	-0.000e+00	0.000e+00	3.715e-16	1.304e-14	0.000e+00	2.491e-21	0.000e+00	2.148e-18	7.437e-18	0.000e+00	0.000e+00	0.000e+00	2.018e-18	1.906e-21	1.612e-20	1.079e-21	1.456e-15	3.360e-17
5.75817e+07	0.000e+00	3.797e-07	4.249e+02	4.252e+06	2.874e+06	2.116e+01	6.206e-02	2.199e+03	9.020e+02	6.606e-04	2.237e+00	3.696e-01	1.329e+02	7.668e-06	1.618e-04	5.514e-06	2.758e+14	1.637e+14	1.259e+09	3.735e+06	1.324e+11	5.402e+10	4.472e+04	1.315e+08	2.634e+07	7.618e+09	4.605e+02	1.020e+04	3.111e+02	2.247e-10	6.184e-10	5.656e-24	5.009e+00	0.000e+00	1.689e-09	1.315e-14	1.316e-14	3.644e-18	5.570e-16	-0.000e+00	0.000e+00	3.673e-16	1.274e-14	0.000e+00	2.491e-21	0.000e+00	2.148e-18	7.446e-18	0.000e+00	0.000e+00	0.000e+00	2.021e-18	1.912e-21	1.616e-20	1.078e-21	1.452e-15	3.345e-17
6.28179e+07	0.000e+00	4.111e-07	4.210e+02	4.181e+06	2.910e+06	2.123e+01	6.203e-02	2.199e+03	9.032e+02	6.440e-04	2.248e+00	3.570e-01	1.343e+02	7.677e-06	1.601e-04	5.592e-06	2.967e+14	1.782e+14	1.364e+09	4.044e+06	1.434e+11	5.853e+10	4.793e+04	1.428e+08	2.812e+07	8.288e+09	4.988e+02	1.100e+04	3.390e+02	2.184e-10	6.156e-10	6.218e-24	5.009e+00	0.000e+00	1.689e-09	1.283e-14	1.283e-14	3.623e-18	5.446e-16	-0.000e+00	0.000e+00	3.627e-16	1.242e-14	0.000e+00	2.491e-21	0.000e+00	2.148e-18	7.455e-18	0.000e+00	0.000e+00	0.000e+00	2.023e-18	1.919e-21	1.620e-20	1.076e-21	1.448e-15	3.328e-17
6.73270e+07	0.000e+00	4.364e-07	4.176e+02	4.110e+06	2.945e+06	2.127e+01	6.189e-02	2.200e+03	9.042e+02	6.294e-04	2.257e+00	3.461e-01	1.358e+02	7.687e-06	1.581e-04	5.670e-06	3.132e+14	1.901e+14	1.450e+09	4.293e+06	1.522e+11	6.217e+10	5.047e+04	1.519e+08	2.951e+07	8.836e+09	5.298e+02	1.164e+04	3.618e+02	2.128e-10	6.130e-10	6.729e-24	5.009e+00	0.000e+00	1.689e-09	1.255e-14	1.255e-14	3.603e-18	5.334e-16	-0.000e+00	0.000e+00	3.588e-16	1.215e-14	0.000e+00	2.491e-21	0.000e+00	2.148e-18	7.456e-18	0.000e+00	0.000e+00	0.000e+00	2.026e-18	1.923e-21	1.622e-20	1.073e-21	1.443e-15	3.313e-17
7.10868e+07	0.000e+00	4.584e-07	4.149e+02	4.052e+06	2.974e+06	2.130e+01	6.177e-02	2.201e+03	9.049e+02	6.190e-04	2.263e+00	3.380e-01	1.369e+02	7.695e-06	1.565e-04	5.735e-06	3.274e+14	2.005e+14	1.525e+09	4.509e+06	1.599e+11	6.533e+10	5.263e+04	1.598e+08	3.069e+07	9.313e+09	5.566e+02	1.219e+04	3.818e+02	2.083e-10	6.110e-10	7.141e-24	5.009e+00	0.000e+00	1.689e-09	1.234e-14	1.233e-14	3.586e-18	5.245e-16	-0.000e+00	0.000e+00	3.557e-16	1.194e-14	0.000e+00	2.491e-21	0.000e+00	2.148e-18	7.452e-18	0.000e+00	0.000e+00	0.000e+00	2.027e-18	1.926e-21	1.624e-20	1.071e-21	1.440e-15	3.301e-17
7.47532e+07	0.000e+00	4.825e-07	4.124e+02	4.002e+06	2.999e+06	2.133e+01	6.166e-02	2.201e+03	9.055e+02	6.085e-04	2.270e+00	3.305e-01	1.379e+02	7.702e-06	1.551e-04	5.789e-06	3.427e+14	2.120e+14	1.607e+09	4.746e+06	1.684e+11	6.881e+10	5.497e+04	1.685e+08	3.196e+07	9.843e+09	5.862e+02	1.278e+04	4.041e+02	2.044e-10	6.092e-10	7.497e-24	5.009e+00	0.000e+00	1.689e-09	1.214e-14	1.214e-14	3.572e-18	5.167e-16	-0.000e+00	0.000e+00	3.528e-16	1.175e-14	0.000e+00	2.491e-21	0.000e+00	2.148e-18	7.451e-18	0.000e+00	0.000e+00	0.000e+00	2.029e-18	1.930e-21	1.626e-20	1.068e-21	1.437e-15	3.290e-17
7.89584e+07	0.000e+00	5.113e-07	4.098e+02	3.944e+06	3.028e+06	2.135e+01	6.142e-02	2.202e+03	9.060e+02	5.971e-04	2.275e+00	3.228e-01	1.391e+02	7.710e-06	1.533e-04	5.853e-06	3.608e+14	2.258e+14	1.704e+09	5.026e+06	1.784e+11	7.295e+10	5.770e+04	1.789e+08	3.344e+07	1.048e+10	6.215e+02	1.348e+04	4.308e+02	2.002e-10	6.073e-10	7.889e-24	5.009e+00	0.000e+00	1.689e-09	1.194e-14	1.194e-14	3.555e-18	5.083e-16	-0.000e+00	0.000e+00	3.497e-16	1.155e-14	0.000e+00	2.491e-21	0.000e+00	2.148e-18	7.444e-18	0.000e+00	0.000e+00	0.000e+00	2.030e-18	1.932e-21	1.627e-20	1.063e-21	1.433e-15	3.278e-17
8.36978e+07	0.000e+00	5.421e-07	4.068e+02	3.876e+06	3.062e+06	2.137e+01	6.118e-02	2.203e+03	9.067e+02	5.855e-04	2.280e+00	3.145e-01	1.405e+02	7.721e-06	1.512e-04	5.928e-06	3.798e+14	2.409e+14	1.809e+09	5.327e+06	1.892e+11	7.740e+10	6.057e+04	1.901e+08	3.498e+07	1.117e+10	6.594e+02	1.422e+04	4.599e+02	1.953e-10	6.051e-10	8.355e-24	5.009e+00	0.000e+00	1.689e-09	1.171e-14	1.172e-14	3.536e-18	4.988e-16	-0.000e+00	0.000e+00	3.460e-16	1.132e-14	0.000e+00	2.491e-21	0.000e+00	2.148e-18	7.433e-18	0.000e+00	0.000e+00	0.000e+00	2.031e-18	1.935e-21	1.628e-20	1.059e-21	1.429e-15	3.265e-17
8.84860e+07	0.000e+00	5.715e-07	4.033e+02	3.799e+06	3.100e+06	2.141e+01	6.086e-02	2.204e+03	9.074e+02	5.698e-04	2.288e+00	3.045e-01	1.420e+02	7.732e-06	1.488e-04	6.008e-06	3.975e+14	2.553e+14	1.909e+09	5.611e+06	1.995e+11	8.164e+10	6.323e+04	2.007e+08	3.640e+07	1.183e+10	6.955e+02	1.492e+04	4.879e+02	1.901e-10	6.025e-10	8.855e-24	5.009e+00	0.000e+00	1.689e-09	1.146e-14	1.146e-14	3.514e-18	4.877e-16	-0.000e+00	0.000e+00	3.419e-16	1.108e-14	0.000e+00	2.491e-21	0.000e+00	2.148e-18	7.423e-18	0.000e+00	0.000e+00	0.000e+00	2.033e-18	1.938e-21	1.630e-20	1.052e-21	1.425e-15	3.249e-17
9.26343e+07	0.000e+00	5.943e-07	3.999e+02	3.733e+06	3.134e+06	2.146e+01	6.073e-02	2.204e+03	9.083e+02	5.561e-04	2.297e+00	2.951e-01	1.435e+02	7.744e-06	1.471e-04	6.076e-06	4.111e+14	2.667e+14	1.987e+09	5.831e+06	2.075e+11	8.493e+10	6.525e+04	2.091e+08	3.747e+07	1.235e+10	7.236e+02	1.545e+04	5.100e+02	1.853e-10	5.999e-10	9.330e-24	5.009e+00	0.000e+00	1.689e-09	1.121e-14	1.121e-14	3.495e-18	4.776e-16	-0.000e+00	0.000e+00	3.379e-16	1.084e-14	0.000e+00	2.491e-21	0.000e+00	2.148e-18	7.417e-18	0.000e+00	0.000e+00	0.000e+00	2.035e-18	1.944e-21	1.634e-20	1.049e-21	1.420e-15	3.233e-17
9.59644e+07	0.000e+00	6.133e-07	3.972e+02	3.685e+06	3.157e+06	2.154e+01	6.097e-02	2.204e+03	9.093e+02	5.490e-04	2.308e+00	2.883e-01	1.445e+02	7.754e-06	1.465e-04	6.123e-06	4.222e+14	2.763e+14	2.052e+09	6.016e+06	2.142e+11	8.769e+10	6.691e+04	2.161e+08	3.835e+07	1.279e+10	7.471e+02	1.590e+04	5.286e+02	1.816e-10	5.979e-10	9.699e-24	5.009e+00	0.000e+00	1.689e-09	1.101e-14	1.101e-14	3.481e-18	4.701e-16	-0.000e+00	0.000e+00	3.345e-16	1.064e-14	0.000e+00	2.491e-21	0.000e+00	2.148e-18	7.413e-18	0.000e+00	0.000e+00	0.000e+00	2.038e-18	1.952e-21	1.639e-20	1.053e-21	1.416e-15	3.219e-17
9.92444e+07	0.000e+00	6.355e-07	3.952e+02	3.647e+06	3.176e+06	2.161e+01	6.116e-02	2.204e+03	9.102e+02	5.432e-04	2.316e+00	2.830e-01	1.453e+02	7.762e-06	1.460e-04	6.161e-06	4.351e+14	2.875e+14	2.128e+09	6.232e+06	2.220e+11	9.090e+10	6.883e+04	2.242e+08	3.934e+07	1.330e+10	7.745e+02	1.641e+04	5.503e+02	1.787e-10	5.964e-10	1.001e-23	5.009e+00	0.000e+00	1.689e-09	1.086e-14	1.086e-14	3.470e-18	4.642e-16	-0.000e+00	0.000e+00	3.318e-16	1.049e-14	0.000e+00	2.491e-21	0.000e+00	2.148e-18	7.410e-18	0.000e+00	0.000e+00	0.000e+00	2.040e-18	1.958e-21	1.643e-20	1.056e-21	1.413e-15	3.209e-17
1.03306e+08	0.000e+00	6.644e-07	3.924e+02	3.605e+06	3.197e+06	2.171e+01	6.148e-02	2.204e+03	9.113e+02	5.352e-04	2.329e+00	2.760e-01	1.463e+02	7.772e-06	1.457e-04	6.199e-06	4.517e+14	3.022e+14	2.228e+09	6.514e+06	2.321e+11	9.509e+10	7.129e+04	2.349e+08	4.061e+07	1.397e+10	8.102e+02	1.708e+04	5.788e+02	1.754e-10	5.943e-10	1.036e-23	5.009e+00	0.000e+00	1.689e-09	1.067e-14	1.065e-14	3.457e-18	4.569e-16	-0.000e+00	0.000e+00	3.284e-16	1.031e-14	0.000e+00	2.491e-21	0.000e+00	2.148e-18	7.411e-18	0.000e+00	0.000e+00	0.000e+00	2.042e-18	1.968e-21	1.650e-20	1.060e-21	1.409e-15	3.195e-17
